message_id,round_idx,round_hour,agent_label,is_crisis_day,monologue_type,word
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,upside
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,scenarios
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ceo
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ajay
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,messaged
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,privately
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,hey
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,week
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,starts
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,q2
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,softer
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,expected
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,hear
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,directly
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,analytics
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,suite
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,story
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,clean
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,board
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,review
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,noise
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,data
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,governance
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,badly
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,timed
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,meridian
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,presentation
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,stays
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,operational
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,metrics
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,commentary
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,scoring
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,features
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ceo
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ajay
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,messaged
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,privately
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,board
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,risk
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,summary
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,address
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ag
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,inquiry
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,status
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,carefully
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,language
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,accurate
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,amplify
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,concern
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,legal
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,framing
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,financial
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,trajectory
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,section
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,factual
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,forward
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,positive
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,catalysts
20460524_05_002,6,2046-05-24T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,visible
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,stable
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,day
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,flex
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,sentiment
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,healthy
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,pinecrest
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,resident
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,post
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,performing
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,organically
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,pr
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,intern
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,instincts
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,ajay's
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,note
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,stay
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,radar
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,week
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,fine
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,analytics
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,suite
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,data
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,practice
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,conversations
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,proptech
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,social
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,circles
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,louder
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,feed
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,product
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,forward
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,content
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,ceo
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,ajay
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,messaged
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,privately
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,week
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,flex
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,content
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,steady
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,positive
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,resident
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,satisfaction
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,stories
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,avoid
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,invites
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,commentary
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,analytics
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,suite
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,data
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,practices
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,regulatory
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,environment
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,noisy
20460524_05_003,6,2046-05-24T09:00:00Z,Social-Manager-Agent,FALSE,deliberating,radar
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,ajay's
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,trust
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,timing
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,message
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,specific
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,reason
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,coming
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,motion
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,content
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,cadence
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,clean
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,resident
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,focused
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,week
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,pr
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,intern
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,hire
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,instincts
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,sharp
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,keeping
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,busy
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,content
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,ceo
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,ajay
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,messaged
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,privately
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,q2
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,revenue
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,growth
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,softened
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,significantly
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,manage
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,expectations
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,quietly
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,week
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,major
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,announcements
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,content
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,warm
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,resident
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,focused
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,board
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,call
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,weeks
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,ahead
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,share
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,context
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,trust
20460524_05_005,6,2046-05-24T09:00:00Z,PR-Agent,FALSE,deliberating,timing
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,running
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,scenarios
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,strategic
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,development
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,positive
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,regulatory
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,implications
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,governance
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,partner
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,data
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,compliance
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,platform
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,merger
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,acquisition
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,larger
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,credible
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,operator
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,shape
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,suggests
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,transaction
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,party
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,brings
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,credibility
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,cover
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,current
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,revenue
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,deceleration
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ag
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,inquiry
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,manageable
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,context
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,deal
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,happened
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,company
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,failed
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,risk
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,summary
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,clean
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,accurate
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,board
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,read
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,lines
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,write
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ceo
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ajay
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,messaged
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,privately
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,message
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,sending
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,significant
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,happening
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,strategically
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,detail
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,resolve
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,lot
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,navigating
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,trust
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,process
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,job
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,platform
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,governance
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,documentation
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,clean
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,current
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ceo
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,ajay
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,messaged
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,privately
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,board
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,risk
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,summary
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,forward
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,section
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,note
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,management
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,visibility
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,strategic
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,developments
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,expected
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,positively
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,impact
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,company's
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,operating
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,position
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,regulatory
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,exposure
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,leave
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,elaborate
20460525_06_001,7,2046-05-25T09:00:00Z,Platform-Trust-Agent,FALSE,deliberating,timing
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,ajay's
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,dm
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,confirmed
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,suspected
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,transaction
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,progress
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,phrase
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,regulatory
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,picture
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,tells
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,counterparty
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,governance
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,story
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,helps
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,news
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,real
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,carrying
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,undisclosed
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,material
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,information
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,careful
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,writing
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,read
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,confirming
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,hinting
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,deal
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,risk
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,monitor
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,verbally
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,ag
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,inquiry
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,framing
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,board
20460525_06_002,7,2046-05-25T09:00:00Z,Legal-Agent,FALSE,deliberating,stay
